"DateTime","Amyotrophic lateral sclerosis[en]","Amyotrophe Lateralsklerose[de]","Sclérose latérale amyotrophique[fr]","Ice Bucket Challenge[en]"
"2020-09-27 00:00:00",1166,629,143,258
"2020-09-28 00:00:00",1357,596,230,361
"2020-09-29 00:00:00",1432,500,234,338
"2020-09-30 00:00:00",1372,511,239,353
"2020-10-01 00:00:00",1612,548,247,580
"2020-10-02 00:00:00",1286,569,203,320
"2020-10-03 00:00:00",940,396,139,203
"2020-10-04 00:00:00",1021,398,151,223
"2020-10-05 00:00:00",1380,512,179,294
"2020-10-06 00:00:00",1328,435,164,308
"2020-10-07 00:00:00",1454,621,226,295
"2020-10-08 00:00:00",1349,485,217,351
"2020-10-09 00:00:00",1491,430,177,297
"2020-10-10 00:00:00",1057,323,148,235
"2020-10-11 00:00:00",1010,397,172,246
"2020-10-12 00:00:00",2071,533,247,287
"2020-10-13 00:00:00",1692,492,231,345
"2020-10-14 00:00:00",1536,479,206,352
"2020-10-15 00:00:00",1527,497,205,347
"2020-10-16 00:00:00",1403,431,184,286
"2020-10-17 00:00:00",1256,284,157,236
"2020-10-18 00:00:00",1242,366,128,293
"2020-10-19 00:00:00",1473,474,201,378
"2020-10-20 00:00:00",1444,409,188,374
"2020-10-21 00:00:00",1395,452,189,395
"2020-10-22 00:00:00",1390,423,205,388
"2020-10-23 00:00:00",1228,429,166,255
"2020-10-24 00:00:00",1083,371,130,191
"2020-10-25 00:00:00",1274,409,181,201
"2020-10-26 00:00:00",1538,470,236,268
"2020-10-27 00:00:00",1465,427,189,308
"2020-10-28 00:00:00",1481,449,201,314
"2020-10-29 00:00:00",1360,428,171,327
"2020-10-30 00:00:00",1226,448,176,299
"2020-10-31 00:00:00",1052,359,140,207
"2020-11-01 00:00:00",1981,394,249,261
"2020-11-02 00:00:00",1442,545,389,384
"2020-11-03 00:00:00",1351,498,323,365
"2020-11-04 00:00:00",1179,500,246,325
"2020-11-05 00:00:00",1384,458,258,297
"2020-11-06 00:00:00",1326,449,233,329
"2020-11-07 00:00:00",1137,344,198,250
"2020-11-08 00:00:00",1116,429,215,245
"2020-11-09 00:00:00",2971,652,320,2029
"2020-11-10 00:00:00",2500,540,284,949
"2020-11-11 00:00:00",1458,486,278,434
"2020-11-12 00:00:00",1432,476,208,392
"2020-11-13 00:00:00",1323,454,217,390
"2020-11-14 00:00:00",1058,359,184,267
"2020-11-15 00:00:00",1237,495,213,292
"2020-11-16 00:00:00",1441,964,277,384
"2020-11-17 00:00:00",1480,531,266,388
"2020-11-18 00:00:00",1484,497,294,467
"2020-11-19 00:00:00",1525,559,243,468
"2020-11-20 00:00:00",1418,472,250,333
"2020-11-21 00:00:00",1170,330,218,248
"2020-11-22 00:00:00",1365,573,194,387
"2020-11-23 00:00:00",8415,3835,763,5360
"2020-11-24 00:00:00",4044,1572,360,2493
"2020-11-25 00:00:00",1857,621,298,853
"2020-11-26 00:00:00",1373,521,245,507
"2020-11-27 00:00:00",1340,428,225,496
"2020-11-28 00:00:00",1278,445,278,333
"2020-11-29 00:00:00",1764,1782,1351,419
"2020-11-30 00:00:00",5203,6308,1542,507
"2020-12-01 00:00:00",1762,830,494,465
"2020-12-02 00:00:00",1658,593,314,420
"2020-12-03 00:00:00",1634,531,302,376
"2020-12-04 00:00:00",1396,457,348,353
"2020-12-05 00:00:00",1181,330,300,260
"2020-12-06 00:00:00",1279,357,239,305
"2020-12-07 00:00:00",1794,465,320,361
"2020-12-08 00:00:00",1764,508,316,418
"2020-12-09 00:00:00",1495,486,240,432
"2020-12-10 00:00:00",1405,481,298,401
"2020-12-11 00:00:00",1287,398,237,331
"2020-12-12 00:00:00",1114,347,241,304
"2020-12-13 00:00:00",1233,423,204,294
"2020-12-14 00:00:00",1513,489,295,401
"2020-12-15 00:00:00",1380,387,283,371
"2020-12-16 00:00:00",1300,495,251,382
"2020-12-17 00:00:00",1398,499,229,346
"2020-12-18 00:00:00",1118,387,165,268
"2020-12-19 00:00:00",998,276,169,181
"2020-12-20 00:00:00",1047,347,151,193
"2020-12-21 00:00:00",1094,423,178,239
"2020-12-22 00:00:00",1025,383,163,206
"2020-12-23 00:00:00",1487,291,181,216
"2020-12-24 00:00:00",2256,212,167,157
"2020-12-25 00:00:00",1100,230,214,143
"2020-12-26 00:00:00",1041,236,165,143
"2020-12-27 00:00:00",1016,317,197,200
"2020-12-28 00:00:00",1301,374,248,215
"2020-12-29 00:00:00",1150,405,209,205
"2020-12-30 00:00:00",1180,359,246,219
"2020-12-31 00:00:00",1110,245,210,192
"2021-01-01 00:00:00",1232,292,170,169
"2021-01-02 00:00:00",1259,356,180,204
"2021-01-03 00:00:00",1291,341,200,216
"2021-01-04 00:00:00",1406,448,294,264
"2021-01-05 00:00:00",1775,486,269,337
"2021-01-06 00:00:00",1413,452,258,273
"2021-01-07 00:00:00",1204,473,240,240
"2021-01-08 00:00:00",1279,470,241,422
"2021-01-09 00:00:00",1007,349,162,229
"2021-01-10 00:00:00",1050,412,218,214
"2021-01-11 00:00:00",1234,556,279,272
"2021-01-12 00:00:00",1498,631,447,334
"2021-01-13 00:00:00",1352,525,354,330
"2021-01-14 00:00:00",1386,515,310,290
"2021-01-15 00:00:00",1307,431,451,308
"2021-01-16 00:00:00",1133,337,232,215
"2021-01-17 00:00:00",1167,396,249,177
"2021-01-18 00:00:00",1225,510,329,313
"2021-01-19 00:00:00",1365,525,295,321
"2021-01-20 00:00:00",1339,468,275,271
"2021-01-21 00:00:00",1503,546,282,320
"2021-01-22 00:00:00",1661,436,286,304
"2021-01-23 00:00:00",1655,1846,250,226
"2021-01-24 00:00:00",1185,2588,214,245
"2021-01-25 00:00:00",1369,768,300,318
"2021-01-26 00:00:00",1432,673,279,325
"2021-01-27 00:00:00",1671,609,307,315
"2021-01-28 00:00:00",1371,531,257,309
"2021-01-29 00:00:00",1294,461,196,240
"2021-01-30 00:00:00",1248,354,146,234
"2021-01-31 00:00:00",1048,380,175,171
"2021-02-01 00:00:00",1300,559,256,324
"2021-02-02 00:00:00",1265,529,213,318
"2021-02-03 00:00:00",1367,530,272,277
"2021-02-04 00:00:00",1301,480,289,289
"2021-02-05 00:00:00",1519,579,216,275
"2021-02-06 00:00:00",1044,480,181,189
"2021-02-07 00:00:00",1185,420,174,183
"2021-02-08 00:00:00",1338,565,254,290
"2021-02-09 00:00:00",1638,554,250,298
"2021-02-10 00:00:00",1297,483,265,301
"2021-02-11 00:00:00",1227,454,236,296
"2021-02-12 00:00:00",1191,422,210,257
"2021-02-13 00:00:00",1053,321,139,182
"2021-02-14 00:00:00",1110,341,147,205
"2021-02-15 00:00:00",1568,570,269,289
"2021-02-16 00:00:00",1486,502,217,291
"2021-02-17 00:00:00",1442,509,204,282
"2021-02-18 00:00:00",1346,470,203,287
"2021-02-19 00:00:00",1331,471,213,259
"2021-02-20 00:00:00",1087,316,151,219
"2021-02-21 00:00:00",1021,341,143,215
"2021-02-22 00:00:00",1399,523,230,378
"2021-02-23 00:00:00",1450,519,230,336
"2021-02-24 00:00:00",1477,537,234,350
"2021-02-25 00:00:00",1465,512,247,340
"2021-02-26 00:00:00",1364,481,209,311
"2021-02-27 00:00:00",1153,522,151,211
"2021-02-28 00:00:00",1233,446,165,223
"2021-03-01 00:00:00",1876,537,257,323
"2021-03-02 00:00:00",1640,572,267,362
"2021-03-03 00:00:00",1576,556,242,333
"2021-03-04 00:00:00",1932,528,259,323
"2021-03-05 00:00:00",1657,520,198,296
"2021-03-06 00:00:00",1455,350,178,184
"2021-03-07 00:00:00",1727,509,164,261
"2021-03-08 00:00:00",1620,529,237,338
"2021-03-09 00:00:00",1605,533,196,346
"2021-03-10 00:00:00",1479,470,239,342
"2021-03-11 00:00:00",1576,519,257,339
"2021-03-12 00:00:00",1382,458,261,290
"2021-03-13 00:00:00",1147,318,192,228
"2021-03-14 00:00:00",1246,418,202,224
"2021-03-15 00:00:00",1489,548,266,329
"2021-03-16 00:00:00",1352,474,266,326
"2021-03-17 00:00:00",1377,539,264,303
"2021-03-18 00:00:00",1393,528,271,319
"2021-03-19 00:00:00",1311,423,223,270
"2021-03-20 00:00:00",1031,287,163,201
"2021-03-21 00:00:00",1157,372,222,250
"2021-03-22 00:00:00",1430,493,319,287
"2021-03-23 00:00:00",1464,571,243,313
"2021-03-24 00:00:00",1514,462,240,291
"2021-03-25 00:00:00",1484,457,275,290
"2021-03-26 00:00:00",1563,434,211,307
"2021-03-27 00:00:00",1200,325,193,192
"2021-03-28 00:00:00",1296,327,157,208
"2021-03-29 00:00:00",1517,398,218,271
"2021-03-30 00:00:00",1477,403,281,279
"2021-03-31 00:00:00",1452,395,263,274
"2021-04-01 00:00:00",1329,376,221,294
"2021-04-02 00:00:00",1375,351,231,240
"2021-04-03 00:00:00",1325,354,200,171
"2021-04-04 00:00:00",1189,330,382,200
"2021-04-05 00:00:00",1402,431,260,289
"2021-04-06 00:00:00",1619,495,305,291
"2021-04-07 00:00:00",1619,514,302,439
"2021-04-08 00:00:00",1573,561,535,364
"2021-04-09 00:00:00",1510,477,360,313
"2021-04-10 00:00:00",1137,386,237,203
"2021-04-11 00:00:00",1184,395,273,241
"2021-04-12 00:00:00",1472,603,264,371
"2021-04-13 00:00:00",1371,497,274,335
"2021-04-14 00:00:00",1333,439,267,308
"2021-04-15 00:00:00",1410,538,230,362
"2021-04-16 00:00:00",1159,513,178,292
"2021-04-17 00:00:00",966,339,147,159
"2021-04-18 00:00:00",1079,391,180,214
"2021-04-19 00:00:00",1422,522,246,291
"2021-04-20 00:00:00",1295,503,233,262
"2021-04-21 00:00:00",1240,467,244,287
"2021-04-22 00:00:00",1253,652,206,282
"2021-04-23 00:00:00",2069,519,213,301
"2021-04-24 00:00:00",1770,322,172,213
"2021-04-25 00:00:00",1477,383,193,265
"2021-04-26 00:00:00",1736,569,251,385
"2021-04-27 00:00:00",1467,500,221,344
"2021-04-28 00:00:00",1603,486,214,344
"2021-04-29 00:00:00",1501,498,292,283
"2021-04-30 00:00:00",1355,428,247,248
"2021-05-01 00:00:00",1054,342,145,170
"2021-05-02 00:00:00",1083,476,178,200
"2021-05-03 00:00:00",1453,517,265,316
"2021-05-04 00:00:00",1514,557,275,334
"2021-05-05 00:00:00",1592,522,228,279
"2021-05-06 00:00:00",1457,484,243,331
"2021-05-07 00:00:00",1282,444,202,241
"2021-05-08 00:00:00",1162,278,130,193
"2021-05-09 00:00:00",1241,261,165,181
"2021-05-10 00:00:00",1422,479,247,279
"2021-05-11 00:00:00",1315,485,256,285
"2021-05-12 00:00:00",1306,578,224,253
"2021-05-13 00:00:00",1185,362,144,241
"2021-05-14 00:00:00",1130,355,174,237
"2021-05-15 00:00:00",1020,328,180,148
"2021-05-16 00:00:00",1023,342,152,179
"2021-05-17 00:00:00",1297,508,242,247
"2021-05-18 00:00:00",1416,486,224,274
"2021-05-19 00:00:00",1293,488,227,267
"2021-05-20 00:00:00",1392,489,258,252
"2021-05-21 00:00:00",1351,412,222,236
"2021-05-22 00:00:00",1055,674,148,180
"2021-05-23 00:00:00",989,507,126,178
"2021-05-24 00:00:00",1514,484,213,289
"2021-05-25 00:00:00",1509,529,296,241
"2021-05-26 00:00:00",1325,501,214,245
"2021-05-27 00:00:00",1266,478,198,284
"2021-05-28 00:00:00",1087,433,199,228
"2021-05-29 00:00:00",885,257,151,142
"2021-05-30 00:00:00",1086,330,162,196
"2021-05-31 00:00:00",1234,463,224,229
"2021-06-01 00:00:00",1429,458,203,274
"2021-06-02 00:00:00",2598,437,270,355
"2021-06-03 00:00:00",2738,368,225,306
"2021-06-04 00:00:00",1471,406,193,204
"2021-06-05 00:00:00",1117,297,153,179
"2021-06-06 00:00:00",1134,321,240,171
"2021-06-07 00:00:00",1324,491,253,213
"2021-06-08 00:00:00",1256,442,259,199
"2021-06-09 00:00:00",1216,441,236,255
"2021-06-10 00:00:00",1231,460,289,224
"2021-06-11 00:00:00",1528,452,198,219
"2021-06-12 00:00:00",922,352,116,198
"2021-06-13 00:00:00",1155,301,118,172
"2021-06-14 00:00:00",1317,426,202,225
"2021-06-15 00:00:00",1088,431,181,204
"2021-06-16 00:00:00",1178,385,231,209
"2021-06-17 00:00:00",1047,369,338,200
"2021-06-18 00:00:00",1039,311,270,219
"2021-06-19 00:00:00",901,217,163,133
"2021-06-20 00:00:00",1009,296,193,191
"2021-06-21 00:00:00",1392,366,318,249
"2021-06-22 00:00:00",1144,416,221,224
"2021-06-23 00:00:00",1099,313,181,186
"2021-06-24 00:00:00",939,341,163,210
"2021-06-25 00:00:00",934,296,122,200
"2021-06-26 00:00:00",769,217,122,157
"2021-06-27 00:00:00",776,270,136,158
"2021-06-28 00:00:00",1011,340,128,218
"2021-06-29 00:00:00",1037,794,154,219
"2021-06-30 00:00:00",964,816,124,229
"2021-07-01 00:00:00",968,553,137,196
"2021-07-02 00:00:00",1252,372,121,209
"2021-07-03 00:00:00",816,242,97,145
"2021-07-04 00:00:00",924,287,93,176
"2021-07-05 00:00:00",1140,390,166,240
"2021-07-06 00:00:00",1012,381,163,214
"2021-07-07 00:00:00",1209,473,139,224
"2021-07-08 00:00:00",1412,828,185,180
"2021-07-09 00:00:00",1188,357,140,199
"2021-07-10 00:00:00",1164,225,141,189
"2021-07-11 00:00:00",1445,309,158,171
"2021-07-12 00:00:00",1388,417,197,181
"2021-07-13 00:00:00",1176,426,164,202
"2021-07-14 00:00:00",1055,398,131,224
"2021-07-15 00:00:00",1038,474,136,213
"2021-07-16 00:00:00",994,331,146,189
"2021-07-17 00:00:00",818,265,106,154
"2021-07-18 00:00:00",905,289,103,188
"2021-07-19 00:00:00",1088,419,137,233
"2021-07-20 00:00:00",1004,382,150,233
"2021-07-21 00:00:00",1048,321,184,228
"2021-07-22 00:00:00",1031,350,156,176
"2021-07-23 00:00:00",1404,321,25429,168
"2021-07-24 00:00:00",843,250,6002,138
"2021-07-25 00:00:00",831,251,2341,156
"2021-07-26 00:00:00",1037,383,1766,187
"2021-07-27 00:00:00",1039,355,947,207
"2021-07-28 00:00:00",981,362,714,174
"2021-07-29 00:00:00",972,406,520,178
"2021-07-30 00:00:00",919,453,443,211
"2021-07-31 00:00:00",692,201,348,162
"2021-08-01 00:00:00",735,452,260,130
"2021-08-02 00:00:00",966,443,375,193
"2021-08-03 00:00:00",1120,357,472,166
"2021-08-04 00:00:00",986,375,381,221
"2021-08-05 00:00:00",891,407,323,178
"2021-08-06 00:00:00",821,406,278,168
"2021-08-07 00:00:00",733,285,221,112
"2021-08-08 00:00:00",807,292,238,134
"2021-08-09 00:00:00",949,354,328,190
"2021-08-10 00:00:00",1127,376,296,223
"2021-08-11 00:00:00",1096,327,251,223
"2021-08-12 00:00:00",1065,320,278,195
"2021-08-13 00:00:00",941,275,266,156
"2021-08-14 00:00:00",705,175,202,165
"2021-08-15 00:00:00",748,208,221,140
"2021-08-16 00:00:00",981,382,252,172
"2021-08-17 00:00:00",1027,322,294,220
"2021-08-18 00:00:00",1086,316,276,220
"2021-08-19 00:00:00",1146,354,265,217
"2021-08-20 00:00:00",1159,299,235,211
"2021-08-21 00:00:00",897,202,212,125
"2021-08-22 00:00:00",821,272,195,183
"2021-08-23 00:00:00",938,310,273,260
"2021-08-24 00:00:00",911,335,246,243
"2021-08-25 00:00:00",951,344,295,242
"2021-08-26 00:00:00",908,340,351,315
"2021-08-27 00:00:00",874,318,198,261
"2021-08-28 00:00:00",713,336,136,246
"2021-08-29 00:00:00",822,357,163,205
"2021-08-30 00:00:00",956,391,321,226
"2021-08-31 00:00:00",1008,371,279,253
"2021-09-01 00:00:00",1015,369,265,247
"2021-09-02 00:00:00",929,342,281,235
"2021-09-03 00:00:00",887,326,324,552
"2021-09-04 00:00:00",851,218,315,194
"2021-09-05 00:00:00",969,251,591,170
"2021-09-06 00:00:00",1125,348,542,227
"2021-09-07 00:00:00",1106,385,773,224
"2021-09-08 00:00:00",1258,345,712,274
"2021-09-09 00:00:00",1101,316,397,286
"2021-09-10 00:00:00",952,276,322,249
"2021-09-11 00:00:00",744,245,250,170
"2021-09-12 00:00:00",842,259,201,220
"2021-09-13 00:00:00",1124,366,315,215
"2021-09-14 00:00:00",1202,353,397,225
"2021-09-15 00:00:00",1023,373,320,261
"2021-09-16 00:00:00",1118,379,243,270
"2021-09-17 00:00:00",996,338,256,241
"2021-09-18 00:00:00",875,225,192,170
"2021-09-19 00:00:00",855,351,205,227
"2021-09-20 00:00:00",978,369,255,301
"2021-09-21 00:00:00",1065,379,259,261
"2021-09-22 00:00:00",1049,317,299,599
"2021-09-23 00:00:00",1013,340,231,311
"2021-09-24 00:00:00",943,338,232,258
"2021-09-25 00:00:00",813,181,168,184
"2021-09-26 00:00:00",848,220,178,201
"2021-09-27 00:00:00",1080,356,253,259
"2021-09-28 00:00:00",1022,396,250,291
"2021-09-29 00:00:00",953,343,162,263
"2021-09-30 00:00:00",1047,306,222,298
"2021-10-01 00:00:00",876,293,225,288
"2021-10-02 00:00:00",783,238,160,145
"2021-10-03 00:00:00",803,287,202,193
"2021-10-04 00:00:00",1012,405,206,313
"2021-10-05 00:00:00",984,325,275,293
"2021-10-06 00:00:00",1044,371,285,285
"2021-10-07 00:00:00",1014,312,318,315
"2021-10-08 00:00:00",1102,295,212,248
"2021-10-09 00:00:00",1049,237,169,192
"2021-10-10 00:00:00",986,223,200,204
"2021-10-11 00:00:00",1086,376,208,266
"2021-10-12 00:00:00",1020,364,224,334
"2021-10-13 00:00:00",982,335,215,256
"2021-10-14 00:00:00",1030,343,227,321
"2021-10-15 00:00:00",987,339,186,211
"2021-10-16 00:00:00",860,229,205,215
"2021-10-17 00:00:00",883,260,172,228
"2021-10-18 00:00:00",1225,370,270,282
"2021-10-19 00:00:00",1076,421,211,283
"2021-10-20 00:00:00",1207,406,363,265
"2021-10-21 00:00:00",1055,490,242,260
"2021-10-22 00:00:00",970,334,184,217
"2021-10-23 00:00:00",742,205,152,158
"2021-10-24 00:00:00",803,265,224,195
"2021-10-25 00:00:00",1053,301,258,277
"2021-10-26 00:00:00",982,327,208,231
"2021-10-27 00:00:00",1055,336,214,294
"2021-10-28 00:00:00",955,366,198,242
"2021-10-29 00:00:00",915,231,179,222
"2021-10-30 00:00:00",711,233,139,174
"2021-10-31 00:00:00",830,214,126,155
"2021-11-01 00:00:00",956,291,194,261
"2021-11-02 00:00:00",1034,288,240,261
"2021-11-03 00:00:00",1136,304,229,267
"2021-11-04 00:00:00",966,341,174,295
"2021-11-05 00:00:00",932,308,181,285
"2021-11-06 00:00:00",707,223,192,208
"2021-11-07 00:00:00",779,342,307,195
"2021-11-08 00:00:00",1055,360,461,275
"2021-11-09 00:00:00",1010,313,304,278
"2021-11-10 00:00:00",970,339,200,275
"2021-11-11 00:00:00",941,327,162,308
"2021-11-12 00:00:00",939,241,301,299
"2021-11-13 00:00:00",706,194,377,144
"2021-11-14 00:00:00",829,250,230,209
"2021-11-15 00:00:00",1038,306,325,275
"2021-11-16 00:00:00",901,338,288,304
"2021-11-17 00:00:00",1014,309,204,299
"2021-11-18 00:00:00",1088,323,249,297
"2021-11-19 00:00:00",970,302,246,237
"2021-11-20 00:00:00",720,238,177,164
"2021-11-21 00:00:00",1340,262,205,228
"2021-11-22 00:00:00",1157,415,269,279
"2021-11-23 00:00:00",1521,525,291,315
"2021-11-24 00:00:00",1120,348,236,246
"2021-11-25 00:00:00",866,342,201,237
"2021-11-26 00:00:00",819,266,196,238
"2021-11-27 00:00:00",746,203,316,178
"2021-11-28 00:00:00",811,252,336,180
"2021-11-29 00:00:00",1104,371,491,269
"2021-11-30 00:00:00",1089,302,237,266
"2021-12-01 00:00:00",966,313,232,268
"2021-12-02 00:00:00",956,287,194,257
"2021-12-03 00:00:00",870,282,192,235
"2021-12-04 00:00:00",722,220,217,142
"2021-12-05 00:00:00",739,253,218,290
"2021-12-06 00:00:00",1020,355,234,264
"2021-12-07 00:00:00",1014,405,278,230
"2021-12-08 00:00:00",1020,374,225,274
"2021-12-09 00:00:00",1106,468,254,229
"2021-12-10 00:00:00",1022,350,231,201
"2021-12-11 00:00:00",877,237,178,153
"2021-12-12 00:00:00",843,261,193,170
"2021-12-13 00:00:00",977,344,256,217
"2021-12-14 00:00:00",1068,323,195,229
"2021-12-15 00:00:00",934,309,214,198
"2021-12-16 00:00:00",1063,328,192,210
"2021-12-17 00:00:00",961,266,212,151
"2021-12-18 00:00:00",694,246,803,151
"2021-12-19 00:00:00",686,248,673,138
"2021-12-20 00:00:00",839,383,573,187
"2021-12-21 00:00:00",886,304,277,154
"2021-12-22 00:00:00",843,249,249,182
"2021-12-23 00:00:00",1170,263,342,135
"2021-12-24 00:00:00",937,195,177,124
"2021-12-25 00:00:00",587,180,170,116
"2021-12-26 00:00:00",684,209,166,136
"2021-12-27 00:00:00",792,238,210,136
"2021-12-28 00:00:00",1022,357,187,175
"2021-12-29 00:00:00",880,358,287,199
"2021-12-30 00:00:00",864,319,218,184
"2021-12-31 00:00:00",796,206,180,151
"2022-01-01 00:00:00",655,214,264,140
"2022-01-02 00:00:00",1028,446,243,204
"2022-01-03 00:00:00",1109,406,343,235
"2022-01-04 00:00:00",1072,408,331,263
"2022-01-05 00:00:00",1106,664,266,259
"2022-01-06 00:00:00",1354,424,283,241
"2022-01-07 00:00:00",1246,454,272,231
"2022-01-08 00:00:00",1927,1196,1014,487
"2022-01-09 00:00:00",1263,391,217,237
"2022-01-10 00:00:00",1276,500,297,273
"2022-01-11 00:00:00",1240,445,216,264
"2022-01-12 00:00:00",1106,484,205,230
"2022-01-13 00:00:00",1181,426,245,260
"2022-01-14 00:00:00",1111,511,218,233
"2022-01-15 00:00:00",890,354,203,174
"2022-01-16 00:00:00",891,399,284,174
"2022-01-17 00:00:00",1082,461,247,326
"2022-01-18 00:00:00",1461,473,289,214
"2022-01-19 00:00:00",1211,491,213,251
"2022-01-20 00:00:00",1146,502,218,252
"2022-01-21 00:00:00",1106,459,253,281
"2022-01-22 00:00:00",916,357,159,194
"2022-01-23 00:00:00",936,322,171,210
"2022-01-24 00:00:00",1015,446,226,301
"2022-01-25 00:00:00",1227,421,264,303
"2022-01-26 00:00:00",1203,429,211,309
"2022-01-27 00:00:00",1231,421,225,336
"2022-01-28 00:00:00",999,403,197,223
"2022-01-29 00:00:00",830,345,164,174
"2022-01-30 00:00:00",842,322,166,159
"2022-01-31 00:00:00",1086,402,339,217
"2022-02-01 00:00:00",1197,483,180,248
"2022-02-02 00:00:00",1251,435,223,263
"2022-02-03 00:00:00",1237,431,218,234
"2022-02-04 00:00:00",1002,356,202,203
"2022-02-05 00:00:00",1007,294,172,166
"2022-02-06 00:00:00",1068,331,194,175
"2022-02-07 00:00:00",1177,429,261,261
"2022-02-08 00:00:00",1151,470,199,268
"2022-02-09 00:00:00",1129,474,196,300
"2022-02-10 00:00:00",1068,351,173,251
"2022-02-11 00:00:00",1030,377,171,200
"2022-02-12 00:00:00",798,270,131,178
"2022-02-13 00:00:00",883,447,152,206
"2022-02-14 00:00:00",1054,663,193,262
"2022-02-15 00:00:00",993,400,239,266
"2022-02-16 00:00:00",1122,391,346,306
"2022-02-17 00:00:00",1034,424,214,265
"2022-02-18 00:00:00",907,366,202,261
"2022-02-19 00:00:00",779,258,206,171
"2022-02-20 00:00:00",772,333,125,157
"2022-02-21 00:00:00",1032,432,275,257
"2022-02-22 00:00:00",1070,397,307,277
"2022-02-23 00:00:00",1048,380,218,254
"2022-02-24 00:00:00",948,350,200,307
"2022-02-25 00:00:00",874,274,167,200
"2022-02-26 00:00:00",668,180,303,162
"2022-02-27 00:00:00",771,183,140,225
"2022-02-28 00:00:00",1003,283,195,268
"2022-03-01 00:00:00",982,454,174,240
"2022-03-02 00:00:00",1018,316,173,236
"2022-03-03 00:00:00",923,278,184,295
"2022-03-04 00:00:00",1119,271,137,262
"2022-03-05 00:00:00",950,266,130,182
"2022-03-06 00:00:00",836,329,118,224
"2022-03-07 00:00:00",1109,372,173,271
"2022-03-08 00:00:00",1108,1997,211,221
"2022-03-09 00:00:00",1147,2141,191,243
"2022-03-10 00:00:00",1047,330,171,268
"2022-03-11 00:00:00",998,279,139,221
"2022-03-12 00:00:00",686,199,145,148
"2022-03-13 00:00:00",796,223,156,225
"2022-03-14 00:00:00",1059,354,251,229
"2022-03-15 00:00:00",1155,360,192,242
"2022-03-16 00:00:00",1311,370,186,300
"2022-03-17 00:00:00",1086,352,219,253
"2022-03-18 00:00:00",896,256,175,250
"2022-03-19 00:00:00",818,219,121,158
"2022-03-20 00:00:00",819,224,352,187
"2022-03-21 00:00:00",1075,312,401,280
"2022-03-22 00:00:00",1139,345,280,264
"2022-03-23 00:00:00",1261,390,237,335
"2022-03-24 00:00:00",1360,305,237,306
"2022-03-25 00:00:00",1364,287,214,273
"2022-03-26 00:00:00",827,235,152,231
"2022-03-27 00:00:00",802,183,148,240
"2022-03-28 00:00:00",1213,416,223,415
"2022-03-29 00:00:00",1204,406,236,352
"2022-03-30 00:00:00",1216,388,198,394
"2022-03-31 00:00:00",1222,358,204,393
"2022-04-01 00:00:00",911,263,244,295
"2022-04-02 00:00:00",768,229,171,195
"2022-04-03 00:00:00",876,280,196,179
"2022-04-04 00:00:00",1102,302,225,304
"2022-04-05 00:00:00",1312,326,226,355
"2022-04-06 00:00:00",1272,365,230,263
"2022-04-07 00:00:00",1158,364,170,253
"2022-04-08 00:00:00",1106,297,188,246
"2022-04-09 00:00:00",811,250,135,191
"2022-04-10 00:00:00",867,245,131,217
"2022-04-11 00:00:00",1247,292,148,354
"2022-04-12 00:00:00",1190,268,180,266
"2022-04-13 00:00:00",1075,265,151,228
"2022-04-14 00:00:00",919,245,166,197
"2022-04-15 00:00:00",928,197,162,179
"2022-04-16 00:00:00",982,200,108,157
"2022-04-17 00:00:00",817,168,134,171
"2022-04-18 00:00:00",1005,195,120,316
"2022-04-19 00:00:00",1073,284,199,295
"2022-04-20 00:00:00",1075,321,214,338
"2022-04-21 00:00:00",1053,286,184,270
"2022-04-22 00:00:00",995,398,162,235
"2022-04-23 00:00:00",823,209,162,154
"2022-04-24 00:00:00",840,248,123,174
"2022-04-25 00:00:00",1141,368,185,386
"2022-04-26 00:00:00",1089,324,194,323
"2022-04-27 00:00:00",1121,318,236,273
"2022-04-28 00:00:00",1017,310,231,241
"2022-04-29 00:00:00",877,241,149,255
"2022-04-30 00:00:00",727,161,127,160
"2022-05-01 00:00:00",802,211,314,185
"2022-05-02 00:00:00",1149,292,201,235
"2022-05-03 00:00:00",1113,314,233,252
"2022-05-04 00:00:00",1092,275,286,200
"2022-05-05 00:00:00",1048,302,286,229
"2022-05-06 00:00:00",972,248,195,224
"2022-05-07 00:00:00",775,198,140,170
"2022-05-08 00:00:00",841,205,180,188
"2022-05-09 00:00:00",1119,296,216,281
"2022-05-10 00:00:00",1078,311,191,278
"2022-05-11 00:00:00",1037,281,172,239
"2022-05-12 00:00:00",1060,247,164,277
"2022-05-13 00:00:00",1004,292,151,219
"2022-05-14 00:00:00",1291,285,137,185
"2022-05-15 00:00:00",1861,225,165,198
"2022-05-16 00:00:00",1282,376,198,276
"2022-05-17 00:00:00",1124,318,193,271
"2022-05-18 00:00:00",1124,297,184,246
"2022-05-19 00:00:00",1394,271,210,244
"2022-05-20 00:00:00",1173,264,237,259
"2022-05-21 00:00:00",855,185,161,182
"2022-05-22 00:00:00",1147,209,167,181
"2022-05-23 00:00:00",1848,399,409,263
"2022-05-24 00:00:00",1228,295,260,270
"2022-05-25 00:00:00",1070,260,172,246
"2022-05-26 00:00:00",1092,213,151,185
"2022-05-27 00:00:00",1027,196,153,209
"2022-05-28 00:00:00",793,174,134,176
"2022-05-29 00:00:00",818,216,145,166
"2022-05-30 00:00:00",935,314,204,206
